,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,1812.T,2432.T,2502.T,3289.T,4188.T,4502.T,4751.T,4755.T,5020.T,5108.T,5201.T,5401.T,6471.T,6501.T,6758.T,7012.T,7203.T,7751.T,7762.T,8001.T,8316.T,8604.T,9020.T,9101.T,9104.T,9202.T,9301.T,9501.T,9613.T,9983.T,9984.T,CNYJPY=X,EURJPY=X,GLD,IDRJPY=X,KRWJPY=X,TWDJPY=X,^HSI,^N225,1812.T,2432.T,2502.T,3289.T,4188.T,4502.T,4751.T,4755.T,5020.T,5108.T,5201.T,5401.T,6471.T,6501.T,6758.T,7012.T,7203.T,7751.T,7762.T,8001.T,8316.T,8604.T,9020.T,9101.T,9104.T,9202.T,9301.T,9501.T,9613.T,9983.T,9984.T,CNYJPY=X,EURJPY=X,GLD,IDRJPY=X,KRWJPY=X,TWDJPY=X,^HSI,^N225,1812.T,2432.T,2502.T,3289.T,4188.T,4502.T,4751.T,4755.T,5020.T,5108.T,5201.T,5401.T,6471.T,6501.T,6758.T,7012.T,7203.T,7751.T,7762.T,8001.T,8316.T,8604.T,9020.T,9101.T,9104.T,9202.T,9301.T,9501.T,9613.T,9983.T,9984.T,CNYJPY=X,EURJPY=X,GLD,IDRJPY=X,KRWJPY=X,TWDJPY=X,^HSI,^N225,1812.T,2432.T,2502.T,3289.T,4188.T,4502.T,4751.T,4755.T,5020.T,5108.T,5201.T,5401.T,6471.T,6501.T,6758.T,7012.T,7203.T,7751.T,7762.T,8001.T,8316.T,8604.T,9020.T,9101.T,9104.T,9202.T,9301.T,9501.T,9613.T,9983.T,9984.T,CNYJPY=X,EURJPY=X,GLD,IDRJPY=X,KRWJPY=X,TWDJPY=X,^HSI,^N225,1812.T,2432.T,2502.T,3289.T,4188.T,4502.T,4751.T,4755.T,5020.T,5108.T,5201.T,5401.T,6471.T,6501.T,6758.T,7012.T,7203.T,7751.T,7762.T,8001.T,8316.T,8604.T,9020.T,9101.T,9104.T,9202.T,9301.T,9501.T,9613.T,9983.T,9984.T,CNYJPY=X,EURJPY=X,GLD,IDRJPY=X,KRWJPY=X,TWDJPY=X,^HSI,^N225,1812.T,2432.T,2502.T,3289.T,4188.T,4502.T,4751.T,4755.T,5020.T,5108.T,5201.T,5401.T,6471.T,6501.T,6758.T,7012.T,7203.T,7751.T,7762.T,8001.T,8316.T,8604.T,9020.T,9101.T,9104.T,9202.T,9301.T,9501.T,9613.T,9983.T,9984.T,CNYJPY=X,EURJPY=X,GLD,IDRJPY=X,KRWJPY=X,TWDJPY=X,^HSI,^N225
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-03,356.9446105957031,,761.3854370117188,,512.2171630859375,2770.9189453125,,,,1671.884033203125,2380.30908203125,1502.92333984375,413.11114501953125,5266.0595703125,9982.552734375,,507.53704833984375,1330.1805419921875,464.8048400878906,245.0826416015625,3012.78369140625,1105.2393798828125,4025.440185546875,,334.79302978515625,2373.58447265625,1047.5792236328125,2134.333984375,3060.6357421875,2477.29150390625,3806.5849609375,,,,,,,15405.6298828125,18193.41015625,590.0,,1095.0,,802.0,5700.0,,,,2610.0,4230.0,2310.0,654.0,7320.0,11850.0,,886.0,2513.333251953125,724.0,440.0,5500.0,1847.0,5510.0,,646.6666870117188,2910.0,1356.0,2840.0,4000.0,3254.166748046875,4255.5,,,,,,,15405.6298828125,18193.41015625,620.0,,1137.0,,804.0,5780.0,,,,2645.0,4300.0,2430.0,720.0,8545.0,16125.0,,1000.0,2786.666748046875,730.0,518.0,5700.0,2000.0,5690.0,,646.6666870117188,3100.0,1400.0,3000.0,4880.0,3508.333251953125,5722.16650390625,,,,,,,17426.16015625,19187.609375,590.0,,1050.0,,680.0,4360.0,,,,2200.0,3955.0,2280.0,651.0,7125.0,4975.0,,852.0,2366.666748046875,649.0,435.0,5440.0,1785.0,5450.0,,570.0,2820.0,1280.0,2820.0,3980.0,3029.166748046875,4250.0,,,,,,,14763.9697265625,18068.099609375,600.0,,1118.0,,720.0,4850.0,,,,2270.0,4005.0,2390.0,719.0,8300.0,15000.0,,990.0,2773.333251953125,660.0,509.0,5540.0,1920.0,5510.0,,573.3333129882812,2940.0,1324.0,2900.0,4800.0,3466.666748046875,5722.16650390625,,,,,,,17057.69921875,18937.44921875,3346000,,4609000,,5280500,11159000,,,,6280000,517600,2815600,5400000,8634200,30147400,,90440000,17700750,4390000,19517000,222000,23573000,12200,,1971000,271300,795000,7417100,21753500,9012000,181245600,,,,,,,0,0.0
2000-01-10,384.77410888671875,,769.7293701171875,,574.80712890625,2911.896240234375,,,,1473.3079833984375,2518.17578125,1652.56494140625,505.9665832519531,5665.328125,10108.9169921875,,530.4507446289062,1411.33203125,458.3848876953125,271.8189392089844,3067.560791015625,1190.8101806640625,3798.962158203125,,331.341552734375,2357.271484375,1418.404296875,2164.395263671875,3091.2421875,2331.38232421875,4517.2724609375,,,,,,,15542.23046875,18956.55078125,636.0,,1107.0,,900.0,5990.0,,,,2300.0,4475.0,2540.0,801.0,7875.0,12000.0,,926.0,2666.666748046875,714.0,488.0,5600.0,1990.0,5200.0,,640.0,2890.0,1836.0,2880.0,4040.0,3062.5,5050.0,,,,,,,15542.23046875,18956.55078125,640.0,,1107.0,,928.0,6000.0,,,,2560.0,4475.0,2570.0,801.0,8270.0,12895.0,,944.0,2746.666748046875,742.0,512.0,5680.0,1998.0,5510.0,,660.0,2950.0,1836.0,2960.0,4440.0,3404.166748046875,5366.66650390625,,,,,,,16196.08984375,19058.01953125,562.0,,1050.0,,802.0,5460.0,,,,2250.0,4150.0,2280.0,675.0,7320.0,11720.0,,886.0,2520.0,691.0,470.0,5100.0,1905.0,5110.0,,600.0,2880.0,1304.0,2835.0,3960.0,3062.5,4255.5,,,,,,,15322.1904296875,18246.099609375,590.0,,1080.0,,802.0,5700.0,,,,2530.0,4230.0,2360.0,684.0,7320.0,12850.0,,886.0,2713.333251953125,740.0,480.0,5500.0,1967.0,5510.0,,646.6666870117188,2910.0,1356.0,2920.0,4000.0,3254.166748046875,4255.5,,,,,,,15631.0,18246.099609375,5410000,,13353000,,10892500,9008000,,,,6710000,949200,6874600,7305000,8407200,22410800,,70975000,18753750,5731000,21338000,129500,23798000,26800,,2735100,369100,2523000,6047500,20248500,7807200,142338600,,,,,,,0,0.0
2000-01-17,370.2544860839844,,754.43212890625,,535.209228515625,2868.14453125,,,,1534.1617431640625,2498.481201171875,1756.6639404296875,502.8083801269531,5755.255859375,10193.1572265625,,517.8482666015625,1309.0103759765625,525.15234375,250.6527099609375,3166.16064453125,1370.3289794921875,3689.3779296875,,353.7760314941406,2414.36767578125,1464.75732421875,1995.3016357421875,2678.055908203125,2366.272216796875,4224.02099609375,,,,,,,15108.41015625,18878.08984375,612.0,,1085.0,,838.0,5900.0,,,,2395.0,4440.0,2700.0,796.0,8000.0,12100.0,,904.0,2473.333251953125,818.0,450.0,5780.0,2290.0,5050.0,,683.3333129882812,2960.0,1896.0,2655.0,3500.0,3108.333251953125,4722.16650390625,,,,,,,15108.41015625,18878.08984375,660.0,,1135.0,,920.0,6040.0,,,,2395.0,4790.0,2720.0,855.0,8090.0,12390.0,,940.0,2700.0,840.0,500.0,6000.0,2300.0,5320.0,,713.3333129882812,3050.0,1960.0,2870.0,4120.0,3416.666748046875,5555.5,,,,,,,15827.509765625,19442.580078125,604.0,,1065.0,,832.0,5690.0,,,,2250.0,4365.0,2500.0,772.0,7650.0,11725.0,,834.0,2420.0,715.0,447.0,5700.0,2035.0,5040.0,,650.0,2900.0,1730.0,2655.0,3440.0,2900.0,4505.5,,,,,,,14903.7001953125,18713.169921875,646.0,,1124.0,,896.0,5940.0,,,,2320.0,4500.0,2630.0,802.0,7970.0,12100.0,,936.0,2680.0,715.0,498.0,5800.0,2050.0,5110.0,,656.6666870117188,2920.0,1834.0,2865.0,4020.0,3062.5,5216.66650390625,,,,,,,15666.0595703125,19025.619140625,3512000,,8404000,,6415000,6781000,,,,7699000,1736800,7705700,7855000,10790200,15678600,,100250000,17615250,10457000,17029000,491000,69349000,30200,,4566600,373100,2335500,7864500,29422000,16876800,161854200,,,,,,,0,0.0
2000-01-24,356.9446105957031,,730.095703125,,526.2677612304688,2795.226318359375,,,,1441.2791748046875,2422.513427734375,1678.58935546875,551.4467163085938,5575.40283203125,11410.4326171875,,527.013916015625,1577.1641845703125,513.5964965820312,257.3368225097656,3045.650146484375,1460.0885009765625,3769.740966796875,,339.9700927734375,2389.897705078125,1274.7099609375,1878.815185546875,3075.939208984375,2283.802734375,4964.52880859375,,,,,,,16185.9404296875,19434.779296875,590.0,,1050.0,,824.0,5750.0,,,,2250.0,4305.0,2580.0,873.0,7750.0,13545.0,,920.0,2980.0,800.0,462.0,5560.0,2440.0,5160.0,,656.6666870117188,2930.0,1650.0,2500.0,4020.0,3000.0,5550.0,,,,,,,16185.9404296875,19434.779296875,620.0,,1093.0,,900.0,6080.0,,,,2450.0,4500.0,2850.0,881.0,8075.0,13670.0,,920.0,3000.0,880.0,463.0,5820.0,2455.0,5320.0,,683.3333129882812,3030.0,1876.0,2775.0,4020.0,3212.5,5550.0,,,,,,,16315.740234375,19595.830078125,580.0,,1038.0,,822.0,5590.0,,,,2250.0,4230.0,2570.0,800.0,7735.0,12335.0,,880.0,2466.666748046875,783.0,417.0,5400.0,2275.0,5030.0,,650.0,2900.0,1622.0,2495.0,3480.0,2991.666748046875,4838.83349609375,,,,,,,14910.2900390625,18815.369140625,612.0,,1075.0,,848.0,5890.0,,,,2415.0,4345.0,2750.0,826.0,8000.0,12400.0,,902.0,2473.333251953125,830.0,443.0,5820.0,2320.0,5030.0,,676.6666870117188,2970.0,1856.0,2695.0,3480.0,3125.0,4838.83349609375,,,,,,,15233.7900390625,18878.4609375,3438500,,6395000,,4134000,6535000,,,,6219000,1269800,10726200,5970000,6816000,19874000,,62195000,28419750,10717000,28993000,140500,37941000,24200,,1749600,298500,1119000,7957100,28962000,11294400,121575600,,,,,,,0,0.0
2000-01-31,341.21484375,,711.3216552734375,,560.7562866210938,2955.64794921875,,,,1559.784423828125,2641.974365234375,1704.6142578125,466.17156982421875,5719.28515625,12290.7548828125,,549.92724609375,1721.824951171875,484.7065734863281,252.32373046875,3319.5400390625,1792.19921875,3798.962158203125,,338.24432373046875,2283.861572265625,1251.5330810546875,1863.784423828125,2892.30126953125,2248.91162109375,6609.38134765625,,,,,,,15968.1201171875,19763.130859375,564.0,,1023.0,,878.0,6080.0,,,,2435.0,4695.0,2620.0,738.0,7950.0,14590.0,,960.0,3253.333251953125,755.0,453.0,6060.0,2995.0,5200.0,,653.3333129882812,2800.0,1620.0,2480.0,3780.0,2954.166748046875,7388.83349609375,,,,,,,15968.1201171875,19763.130859375,586.0,,1070.0,,930.0,6100.0,,,,2600.0,4775.0,2710.0,833.0,8050.0,14795.0,,976.0,3280.0,819.0,466.0,6200.0,3080.0,5260.0,,700.0,2980.0,1816.0,2600.0,4080.0,3158.333251953125,7722.16650390625,,,,,,,16010.0302734375,20011.91015625,564.0,,1013.0,,820.0,5650.0,,,,2215.0,4355.0,2540.0,722.0,7600.0,13250.0,,920.0,2893.333251953125,751.0,442.0,5600.0,2350.0,5040.0,,640.0,2800.0,1620.0,2465.0,3780.0,2883.333251953125,5466.66650390625,,,,,,,15444.8203125,19224.470703125,586.0,,1058.0,,834.0,5710.0,,,,2290.0,4355.0,2570.0,833.0,7725.0,13345.0,,930.0,2933.333251953125,780.0,457.0,5600.0,2360.0,5100.0,,640.0,2920.0,1632.0,2505.0,3940.0,3000.0,5466.66650390625,,,,,,,15889.0498046875,19375.109375,5212500,,6918000,,6367500,8095000,,,,15301000,2059800,5724700,9124000,8229400,22424600,,138500000,30233250,4779000,20768000,542000,56637000,26600,,3394500,490400,847500,7234100,18612000,14580000,314555400,,,,,,,0,0.0
2000-02-07,332.7449645996094,,716.1890869140625,,549.2601928710938,2863.283203125,,,,1662.27587890625,2279.018798828125,1607.0223388671875,442.16802978515625,5758.853515625,12092.7900390625,,548.7816162109375,1647.72998046875,487.9167175292969,306.9102478027344,3889.22900390625,2088.40576171875,3733.211181640625,,319.26129150390625,2194.13818359375,1208.2703857421875,1758.57080078125,2861.695068359375,2306.007080078125,7354.8046875,,,,,,,17380.30078125,19710.01953125,550.0,,1030.0,,860.0,5890.0,,,,2595.0,4050.0,2470.0,700.0,8005.0,14355.0,,958.0,3113.333251953125,760.0,551.0,7100.0,3490.0,5110.0,,616.6666870117188,2690.0,1564.0,2340.0,3740.0,3029.166748046875,8222.1669921875,,,,,,,17380.30078125,19710.01953125,574.0,,1055.0,,884.0,6060.0,,,,2725.0,4575.0,2600.0,780.0,8330.0,15000.0,,1014.0,3246.666748046875,804.0,556.0,7160.0,3510.0,5300.0,,676.6666870117188,2830.0,1716.0,2495.0,3880.0,3170.833251953125,8333.3330078125,,,,,,,17653.650390625,20046.140625,546.0,,1013.0,,820.0,5850.0,,,,2435.0,4005.0,2370.0,658.0,7940.0,14205.0,,952.0,3053.333251953125,740.0,443.0,6000.0,2870.0,5100.0,,616.6666870117188,2650.0,1560.0,2325.0,3720.0,2816.666748046875,6944.5,,,,,,,15940.3095703125,19710.01953125,566.0,,1030.0,,858.0,6000.0,,,,2480.0,4575.0,2590.0,738.0,8000.0,14990.0,,960.0,3186.666748046875,775.0,458.0,6180.0,2995.0,5200.0,,666.6666870117188,2800.0,1660.0,2480.0,3820.0,2854.166748046875,7611.16650390625,,,,,,,16079.8896484375,19832.759765625,3107500,,5017000,,3846500,5721000,,,,9010000,1392800,3967400,7237000,7719400,17914400,,112485000,19212750,5298000,56745000,839000,59380000,22600,,4089000,546200,891000,7046700,13484000,15674400,242827200,,,,,,,0,0.0
2000-02-14,287.9755859375,,732.876953125,,528.8223876953125,3038.2900390625,,,,1614.233154296875,2124.271240234375,1548.467041015625,421.9547119140625,5550.224609375,12488.720703125,,537.32470703125,1594.8050537109375,456.45880126953125,304.682373046875,3779.67333984375,1861.014892578125,3514.041015625,,305.4554443359375,2071.788818359375,1239.1724853515625,1717.23681640625,3152.455078125,2214.01953125,9044.5322265625,,,,,,,16599.16015625,19789.029296875,476.0,,1054.0,,828.0,6250.0,,,,2520.0,3775.0,2380.0,668.0,7715.0,14825.0,,938.0,3013.333251953125,711.0,547.0,6900.0,3110.0,4810.0,,590.0,2540.0,1604.0,2285.0,4120.0,2908.333251953125,10111.1669921875,,,,,,,16599.16015625,19789.029296875,548.0,,1075.0,,876.0,6250.0,,,,2610.0,4040.0,2490.0,711.0,8175.0,14890.0,,952.0,3266.666748046875,775.0,574.0,7760.0,3470.0,5160.0,,630.0,2700.0,1728.0,2470.0,4200.0,3087.5,11000.0,,,,,,,17939.26953125,19862.939453125,466.0,,1030.0,,804.0,5740.0,,,,2330.0,3685.0,2300.0,655.0,7645.0,13690.0,,884.0,2733.333251953125,707.0,523.0,6400.0,3070.0,4760.0,,583.3333129882812,2500.0,1562.0,2250.0,3680.0,2816.666748046875,8111.16650390625,,,,,,,16468.94921875,19300.140625,546.0,,1043.0,,828.0,5930.0,,,,2555.0,4040.0,2380.0,699.0,7970.0,14055.0,,948.0,3080.0,770.0,561.0,7000.0,3390.0,5100.0,,616.6666870117188,2680.0,1584.0,2350.0,3700.0,3025.0,8166.66650390625,,,,,,,17546.470703125,19698.5703125,8170500,,4622000,,8135500,9277000,,,,8382000,2028600,7039900,6320000,8583000,18901600,,84270000,26151750,4607000,52203000,1272000,40905000,28600,,4932900,953000,872000,10276600,26730000,16533600,430115400,,,,,,,0,0.0
2000-02-21,319.4352111816406,,780.1591186523438,,491.77935791015625,2877.867431640625,,,,1591.8131103515625,2245.256103515625,1541.9603271484375,432.6932067871094,5373.96923828125,12994.1669921875,,520.1394653320312,1637.1451416015625,491.1265869140625,316.37945556640625,3637.25146484375,1932.82177734375,3689.3779296875,,293.375244140625,1998.3787841796875,1141.830810546875,1863.784423828125,3106.546142578125,2185.472412109375,8348.7529296875,,,,,,,17200.98046875,19817.880859375,528.0,,1122.0,,770.0,5920.0,,,,2485.0,3990.0,2370.0,685.0,7470.0,15425.0,,908.0,3093.333251953125,765.0,568.0,6640.0,3230.0,5050.0,,566.6666870117188,2450.0,1478.0,2480.0,4060.0,2870.833251953125,9333.3330078125,,,,,,,17200.98046875,19817.880859375,530.0,,1135.0,,816.0,6280.0,,,,2625.0,4015.0,2440.0,687.0,7715.0,16600.0,,930.0,3113.333251953125,809.0,579.0,6800.0,3240.0,5050.0,,593.3333129882812,2680.0,1584.0,2510.0,4120.0,2904.166748046875,10333.3330078125,,,,,,,17414.4609375,19817.880859375,470.0,,1062.0,,712.0,5910.0,,,,2445.0,3595.0,2300.0,593.0,7280.0,14680.0,,890.0,2853.333251953125,683.0,530.0,6220.0,2850.0,4300.0,,560.0,2420.0,1416.0,2325.0,3900.0,2491.666748046875,8444.5,,,,,,,15776.349609375,19353.400390625,470.0,,1065.0,,812.0,6250.0,,,,2500.0,3745.0,2430.0,668.0,7680.0,15000.0,,930.0,2946.666748046875,700.0,537.0,6700.0,3030.0,4740.0,,590.0,2630.0,1584.0,2345.0,4060.0,2883.333251953125,9833.3330078125,,,,,,,16412.630859375,19736.150390625,4739500,,5838000,,7801000,5287000,,,,6397000,1522600,4234100,5009000,7720400,28799400,,73915000,16780500,6444000,42785000,221500,33660000,33900,,4074900,838300,903500,7898400,15960500,17565600,246169800,,,,,,,0,0.0
